RecordSequence,eqid,EQID,MW,Depth,STAID,T0.01s,T0.02s,T0.022s,T0.025s,T0.029s,T0.03s,T0.032s,T0.035s,T0.036s,T0.04s,T0.042s,T0.044s,T0.045s,T0.046s,T0.048s,T0.05s,T0.055s,T0.06s,T0.065s,T0.067s,T0.07s,T0.075s,T0.08s,T0.085s,T0.09s,T0.095s,T0.1s,T0.11s,T0.12s,T0.13s,T0.133s,T0.14s,T0.15s,T0.16s,T0.17s,T0.18s,T0.19s,T0.2s,T0.22s,T0.24s,T0.25s,T0.26s,T0.28s,T0.29s,T0.3s,T0.32s,T0.34s,T0.35s,T0.36s,T0.38s,T0.4s,T0.42s,T0.44s,T0.45s,T0.46s,T0.48s,T0.5s,T0.55s,T0.6s,T0.65s,T0.667s,T0.7s,T0.75s,T0.8s,T0.85s,T0.9s,T0.95s,T1s,T1.1s,T1.2s,T1.3s,T1.4s,T1.5s,T1.6s,T1.7s,T1.8s,T1.9s,T2s,T2.2s,T2.4s,T2.5s,T2.6s,T2.8s,T3s,T3.2s,T3.4s,T3.5s,T3.6s,T3.8s,T4s,T4.2s,T4.4s,T4.6s,T4.8s,T5s,T5.5s,T6s,T6.5s,T7s,T7.5s,T8s,T8.5s,T9s,T9.5s,T10s
88,5,202007270915,3.1,6,"MLVB",0.010636644747206,0.0109883119386988,0.0114540472247362,0.0111865909302654,0.0111341143576253,0.0110618613204256,0.0109418966475552,0.0109559880329048,0.0108978663956936,0.0110792244986181,0.01092347402608,0.0106439769433241,0.0105614372060153,0.0106247160501093,0.0111087077729101,0.0112177192814074,0.0110593091810169,0.0111963912262966,0.0112399419410337,0.011206518468701,0.0110847583506788,0.011192718996778,0.0119073366855087,0.0118938897637905,0.0124490422409119,0.0124642414725047,0.0119604061344076,0.0130971691810728,0.0146316746184037,0.015663282154713,0.0167653858417759,0.0198036652109622,0.0236115193301785,0.0235875697239836,0.0239975463370538,0.0238420936661259,0.0246176098623238,0.0235151207815126,0.0236940532646189,0.0234875135986643,0.0257223360517547,0.0265371948860411,0.0253769336980091,0.0264846174854783,0.0258495871411311,0.0220458892507409,0.0240207904015754,0.0257917847471672,0.0270980920961026,0.0295494798641588,0.025297057022475,0.0204611041096741,0.019928887212793,0.0194428258902514,0.0193393953265035,0.0210056857485454,0.0241635129819584,0.0305207808096567,0.0269219514769869,0.0244476633321418,0.0244054006312096,0.0220790783293748,0.020384562277147,0.0216660614322983,0.0205175125134541,0.0168648951932541,0.0143413232750922,0.0143106248822196,0.0164238819246995,0.0190257283776478,0.0187959920997346,0.0182844121883222,0.0136463288852238,0.0117392463809047,0.0109766631978525,0.00905164082571351,0.00759896011011627,0.00736109875764749,0.0059801834664612,0.00532578391651628,0.0051811176464499,0.0050982018725167,0.00519040709488712,0.00494201991889732,0.00452287661667581,0.00396397446480968,0.0036476403710659,0.00334847219403833,0.00312696018347063,0.00291860333650979,0.00267169490468702,0.00238909149861546,0.00221006630953547,0.00204773428453232,0.00175253370024354,0.00120471621576415,0.000942022534100886,0.000810017080684041,0.000728071481752821,0.000731757745144825,0.000625840258543489,0.000550079729875439,0.000445346626309923,0.000350021970175116,0.000284061115076732
89,6,202007272316,3.3,6,"MLVB",0.0121586640876462,0.0126896759461663,0.0129742457755555,0.013007093455932,0.0130691055545703,0.0127735011943691,0.0131514684429309,0.0130096780749748,0.0128182704454855,0.0126451682905298,0.0128026616274278,0.0127100156655149,0.0126902711515601,0.0127105098145918,0.0126411018989059,0.0127473549123676,0.0125667778333414,0.0125420055451849,0.0128738690636915,0.0130861120377884,0.0133256672571964,0.0133304992990927,0.0131368330013347,0.01354674330936,0.0150126795171951,0.0156802267986287,0.015008806918645,0.0160459272745303,0.0151937000638604,0.0156940961677285,0.0156826687708889,0.0168692925642,0.0190916826296309,0.020040710144134,0.0183525443742866,0.018539796102683,0.0199344949726455,0.0205649392998773,0.0243704580637181,0.0259536634371072,0.0265147723846517,0.0272132019587534,0.0321945540782012,0.031715779245849,0.0297177601853062,0.0295679963991208,0.0303324207813741,0.0301873549759449,0.0299394582669981,0.0312408255695563,0.0251387399989784,0.0240125608935789,0.0279343478464871,0.0278711534877384,0.0265021805008368,0.0248620650731885,0.025842264559924,0.0290847827133272,0.0268074901756031,0.025950753930315,0.0253770071577297,0.0223007748456588,0.0216783110256485,0.0234599896472006,0.025280649694778,0.0210676532046046,0.0200499515483185,0.0179264449518609,0.0183707154735628,0.019823354205369,0.0239493956522754,0.0223368644897842,0.0162967466726604,0.0127977087276801,0.0110590949248668,0.0101568377131644,0.00814764549564647,0.00742736233368064,0.00717726634541475,0.00763398807244367,0.00798275700311681,0.00813313190128857,0.00699251436531776,0.0054838413671807,0.00549288712079947,0.00584646051462846,0.00550424084160148,0.0051271215892723,0.0049952760633697,0.00457458388745096,0.00386497056816656,0.00333753347371919,0.00293524553740339,0.0026697455870797,0.00248642593356272,0.00190295844892221,0.0015638273236658,0.00126121419981875,0.00095021262480702,0.000673127474612652,0.000581279748934648,0.000542269929889548,0.000514928224530533,0.000537048028713498,0.000513621032577699
90,8,202007280125,4.1,6,"MLVB",0.05432156629756,0.0541101949341378,0.0543494288591831,0.0546563211546373,0.054643104344745,0.0547340406976713,0.0544873711783989,0.0546133779263315,0.0548002292338631,0.0546706062723641,0.0550420438320639,0.0552276534800262,0.0551472375681175,0.0550085642866336,0.0547868891756743,0.0547009409239785,0.0548578795835862,0.054684129247748,0.0547867811164176,0.0548440693364857,0.0552015422120842,0.0555704138845609,0.0550860912584476,0.0562177431393411,0.0556129196514931,0.0562954449173925,0.0572309493169434,0.0575605109614557,0.0595468976536461,0.0650723281005815,0.0653988642702773,0.069482354470609,0.0730656289717582,0.0707897826701069,0.0712024440139147,0.084445300579083,0.088674844067126,0.0846150406850835,0.0778061413227903,0.0805924751167202,0.0875582691816767,0.0881783445534763,0.0908648842219545,0.089038957980177,0.0921261750174285,0.0994588212429246,0.102705085033919,0.0997773172460994,0.098336183846821,0.11108212714387,0.106133896413944,0.0973239363487418,0.101022099937997,0.105256711249278,0.10780063982646,0.11736527221841,0.134074935675437,0.165439012305939,0.151450642484787,0.157801041415232,0.161084985831457,0.145754770885737,0.142035815303989,0.161358873270594,0.144006921789226,0.124359760289926,0.115067794341583,0.118779964135772,0.128750188805862,0.139996341015893,0.14731808341042,0.149470095245971,0.117097866468674,0.109018681649035,0.106357663125694,0.0908489344192637,0.0697593336830528,0.0703400910393569,0.0650467930915331,0.0666114493455526,0.0713227669273063,0.0745261078455133,0.0715698935836545,0.0634324844525062,0.0565909336199084,0.0513125420987368,0.050013661335296,0.0471446682244117,0.0436290471891288,0.0384085287078474,0.0330300622133398,0.0291550856012063,0.0268283100099438,0.0244919545738066,0.0225525812130042,0.0179043659497414,0.0140796000602074,0.0109953430203541,0.00890005835401972,0.0075927849357555,0.00696804259132279,0.00644937924454976,0.00585705218466829,0.00518251596730309,0.00451806694407561
91,10,202007281107,3.3,10,"MLVB",0.0117629526512275,0.0120635244521082,0.012173651488225,0.012150106591507,0.0123765809297969,0.0125773784811131,0.0126369676793979,0.012498265875652,0.0123851755546494,0.0122630180138271,0.0120297700912841,0.0119599674497769,0.0119846249124119,0.0120715506048142,0.012227421481575,0.0125194865427676,0.0125405777656477,0.0126800697678035,0.0125926988913962,0.0132007185576936,0.0133793341494472,0.0133752010381772,0.0142947605894948,0.0143880649985449,0.0143028330939347,0.0150676870263034,0.0160480400058271,0.0153945646310653,0.0170965691471817,0.0202074832156043,0.0211347317668092,0.0215825804777043,0.0205646797452851,0.0233258341557929,0.0218764873839047,0.0224732456378895,0.0250209679523097,0.0275465684023575,0.0272673777142221,0.0291705517253361,0.029257681454854,0.029014897408859,0.0286919220953645,0.0273630384057298,0.026167559882025,0.0291697172051654,0.0325383474381563,0.0322136332382559,0.0320759250653653,0.0312799833629391,0.0297718774912845,0.0263302375723176,0.0225007589933459,0.0222014074727244,0.0210398988815542,0.0196463872811935,0.0223137993862296,0.0265807212499443,0.0262510642710842,0.0268440892996059,0.0251047022518822,0.0209571843352768,0.0246017821375621,0.0191672364116826,0.020112241334792,0.0185803527075387,0.0150541455070427,0.0144548504798114,0.0140429426208166,0.0202591444668718,0.0217525113543431,0.0209161385831359,0.0155372649509363,0.0127195849631267,0.0112665700344781,0.00990215938386018,0.00841504259388907,0.00796141188758452,0.00656992714104691,0.00616711816933347,0.00675144985108669,0.00725550179774713,0.00655698536185079,0.00591391348480631,0.0052942702157448,0.00477192778797529,0.00461190378430553,0.00434067021420729,0.00402404252664325,0.0036120143402908,0.00304587896670826,0.00256591919182789,0.00225049088950164,0.00206676587473473,0.00200255519995632,0.00162799677103383,0.0012666047699926,0.00108069140740179,0.000960705057057413,0.000815912803873549,0.000835505744005162,0.000740970582476276,0.000620165117832964,0.000495836803341838,0.000452550394975204
92,11,202007281326,3.3,10,"MLVB",0.0106500895352834,0.0108782945394372,0.0111494761676359,0.0113014691983961,0.0119447013195783,0.0120845166471218,0.0117879149458363,0.0117930367977619,0.0115415480920796,0.011366092121119,0.0113972744739269,0.0115306348847144,0.0117714573837091,0.0120265960010364,0.0123198825112286,0.0120301875827124,0.0117404887909711,0.0115685529122168,0.0116216608338546,0.0114649135083944,0.0115126206709607,0.0117639202781997,0.012042506696896,0.0122595309565515,0.0120848567140763,0.0124334211085126,0.0131601666487249,0.0141352315529863,0.014102911614791,0.0149824720671504,0.0153444553961155,0.0179374483843794,0.021880599916016,0.0197277730917445,0.0197548836624706,0.0201195418575618,0.0203212375192726,0.0205204325345393,0.0241997541316386,0.0252915396955507,0.0276013395583847,0.0302617996155749,0.031586416162768,0.0319748478686506,0.0311077873926659,0.0290115408321447,0.0319367368652258,0.0307757654693531,0.0283911952582127,0.0263413446867691,0.0253635414546819,0.0218066785941516,0.0220450929157356,0.0213791677816037,0.0223548652676253,0.0251810120840014,0.0268164804844849,0.0257727839568697,0.0234999682697923,0.0223761223947253,0.0215913883783024,0.0192566117683863,0.0196327629112197,0.0220105534961958,0.0237094992694082,0.019799882402084,0.0204597163599527,0.0186427245900982,0.0199771127019765,0.0196699246475864,0.0225564053376316,0.0208518912990303,0.0153524619005431,0.0117351758598493,0.0102775169084369,0.00998818034375873,0.0080600665813093,0.00747055726668236,0.00718367781768386,0.00732182669942596,0.00761548479759188,0.00767162932509692,0.00660582185905854,0.00558123018271784,0.00566934626082018,0.00601983336779515,0.00584873936882855,0.00546610104128921,0.00471630555413237,0.00412930334382143,0.00360237702778159,0.00309527471524255,0.00276340786741924,0.0024892662961579,0.00226907958293296,0.00185412836452732,0.00145045717823678,0.0011901096259594,0.000986302933266468,0.000899940106642351,0.000828471820167745,0.000763801762512704,0.000657329281085317,0.000537713243620535,0.000466360605117986
93,12,202008031015,3.4,6.6,"MLVB",0.0132359514371688,0.0135689959366779,0.0134375847942323,0.0137750920456743,0.0133668800436133,0.013377035321385,0.0140620714424039,0.0142830002278497,0.0140920674726739,0.0136930563770879,0.0138860815965141,0.0138219803001497,0.0137661790396481,0.0136882430972817,0.0135288231034791,0.0136524918760054,0.0138880142524481,0.0154902801609952,0.0156352656962471,0.0155383840860023,0.0150644429349565,0.0148595397974524,0.01659530886883,0.0177586999689246,0.0170315020934704,0.016425567453505,0.015675906722827,0.0167677727471716,0.019303196456746,0.020645515343236,0.0203750800578392,0.0228683469436934,0.0253139211316059,0.0240514382798969,0.0243775598361682,0.0295233307583914,0.0312667804727758,0.0291601332697935,0.0231613545862879,0.0265880320760186,0.0277795599001763,0.0315598612963825,0.0346759869901257,0.0340837374684073,0.0387074721497478,0.0339499993600112,0.0297146380683758,0.0316786759565988,0.0349355993164667,0.0363350467946166,0.0326102586871051,0.028474176453779,0.0273782760282383,0.0283536025586989,0.0293625190896392,0.0328110405411223,0.0340595102268215,0.0301852008175727,0.028040079131534,0.0254518958408818,0.0258604072216484,0.031605958893475,0.0325200439059742,0.0278168843640996,0.0248351619590136,0.0252278591140451,0.0215500136177137,0.0215421061029331,0.0239336930522887,0.0268099712570348,0.0247469488768373,0.0253622454093276,0.0190597122417472,0.0159945419119097,0.0145687023751174,0.0116109951874639,0.00944329314651747,0.00855278947643866,0.00785516511775179,0.00543865255783702,0.00540587140339657,0.00561845655583969,0.00588921868225182,0.0063137483514296,0.0063354965766172,0.00630661104641891,0.00616386579575926,0.00564699579239191,0.00505142384832083,0.00371352948507191,0.00318753132870837,0.00269382307779244,0.00271422768104901,0.00292269888950658,0.00333711284051277,0.00232738692443703,0.00169003980114732,0.0015094023137615,0.00114295270970295,0.00083919142729192,0.000722211076147372,0.000626906992693536,0.000528190764786746,0.000464020115317252,0.000470174860650829
94,13,202008062328,3.3,10,"MLVB",0.0116840761238842,0.0119446470747928,0.0121557299389986,0.0126626549901616,0.0124530999036664,0.0124023479796004,0.0123971183307307,0.0123530696604066,0.012405881571125,0.0123752331471957,0.0125007682848097,0.0125058744154353,0.0125614102140282,0.0126470449512987,0.0126937718034034,0.0124501541347049,0.0123579495654568,0.0128464457041295,0.0127864227720194,0.0126039832239211,0.0124494101287046,0.0125672647883022,0.012908162846715,0.0134749944700419,0.0138094983775739,0.0144431997421525,0.0155014589040631,0.0168089265905586,0.0160465374576125,0.017926692239561,0.0189097244064848,0.018978615610959,0.0194605993731617,0.0222034655344871,0.0235190076114582,0.0242022433632459,0.0251629652616881,0.0256709007260536,0.0230252235827664,0.0257577979294481,0.0281245722483075,0.0299265790597346,0.0284043321338612,0.0267063890887756,0.0289902809081145,0.0358198089930935,0.0368851164331643,0.0375764382639451,0.0363253388084448,0.0367744572726301,0.0353550473017045,0.0365809958098729,0.0387692999662342,0.03993297954493,0.0404434917153525,0.0358569016983556,0.0310505398456845,0.0276624181256941,0.0314937058171022,0.0295672164631226,0.0280219507001209,0.0242146413788733,0.0196960842334906,0.0229639224298363,0.0276778042506721,0.0266653497730996,0.0238368280097678,0.0232659045811053,0.0209839478680695,0.0235748777474042,0.0234033069969835,0.0167216953631775,0.01600561141888,0.014968341118375,0.0150747486101489,0.011798310804453,0.00921314908220627,0.007498023780513,0.00636270563927983,0.00616692703720717,0.00590288469139949,0.0057016173396943,0.00672975067644545,0.00703822914965725,0.00685632591099346,0.00635983786443465,0.00599097067497585,0.00552680101731812,0.00466927951131657,0.00436191205790569,0.00371751923748741,0.00314516451590351,0.00279928949458901,0.00236414185084008,0.00199674271859209,0.00166321196947262,0.00151507544400824,0.00117188325960214,0.000918379721516361,0.00076295668617462,0.000652739937116374,0.000594539223362777,0.000520592288074763,0.000455871846075465,0.000409598117661042
95,14,202008170113,4.4,6.9,"MLVB",0.112066176726986,0.11185699842061,0.111931138735045,0.112070051843093,0.112349590314044,0.112554856613118,0.112752065004189,0.11277317896521,0.113043641111437,0.112313668466337,0.112647436194819,0.112796529211083,0.112894152124819,0.113025416918493,0.113223472565297,0.113288873008485,0.113497595078346,0.113832225856022,0.11384336139808,0.113866906171439,0.11400363393607,0.116034460002014,0.117391387514396,0.118373844832595,0.118768193330175,0.118908030770299,0.119088804779775,0.120776933990507,0.119535093124355,0.122636014772379,0.121921207536188,0.122730490248003,0.127914260433188,0.127369210783098,0.131899825858097,0.148932566943047,0.153754830759642,0.169719620385897,0.169224377796196,0.197503120440326,0.213409719652064,0.241237736361608,0.231153294977138,0.225120380228087,0.22551404884998,0.228832436829832,0.243810703999428,0.233423785389693,0.258981399901506,0.314215672511892,0.3182999683249,0.302261254182705,0.2925853826343,0.293567763030579,0.287326567560605,0.293283398547142,0.31310885718429,0.256887279026237,0.234161014031166,0.263656851131722,0.275020425424525,0.281033243033885,0.266810066837669,0.267623664354888,0.274009102053652,0.272457415714999,0.263420796960315,0.248253703063758,0.287510399590104,0.249906559602994,0.229779582969858,0.212310946519323,0.179285282786568,0.167050214785079,0.154780931342639,0.12459009398776,0.0875656435054783,0.0715806717734127,0.0679433075770177,0.0665048075181758,0.0632371487483735,0.0636299691303743,0.0623933988670971,0.0605228966272393,0.0537394500193436,0.0510374333681374,0.0493094639050561,0.045338377098912,0.0413760289205989,0.038036898435041,0.0338284430786154,0.0296351215760584,0.0267040445372498,0.0253161429925642,0.0235826313558411,0.0188049876315329,0.0147049367819133,0.011342698607694,0.00876485933257988,0.00769697491113521,0.00698867928334658,0.00629892325030184,0.0056353971719228,0.00502594086591915,0.00446670880973902
96,1,2,5,7,"MTE2",0.888110866609755,0.884226044838903,0.885393981780042,0.885066023790054,0.886560893899321,0.886447501105127,0.886263420835958,0.887179516035556,0.887569522735726,0.888565114185516,0.889063000343867,0.889293842986841,0.889554306953363,0.88962034462927,0.890547808078249,0.892104833830399,0.896670560439372,0.90056471747597,0.903281716134044,0.904278679701004,0.906703427457348,0.912201287011884,0.915521667882517,0.915961249426827,0.921780450293614,0.924935791036167,0.938305135778581,0.946246516825171,0.995701845955079,1.1034735337738,1.11649194737443,1.14873094044326,1.19432149613394,1.19403225927849,1.13415421078749,1.03561022724029,1.06969642481568,1.10304333514563,1.07963336284135,1.03744919007676,1.1175553418359,1.19174008837291,1.42127811741576,1.4838931837648,1.53506687623541,1.68494430500359,1.73799461481528,1.73794472176474,1.67849268254236,1.68008803208562,1.71087130208844,1.70285281216911,1.91946967487628,2.08545298100492,2.21969461700302,2.42398361927667,2.5493735563716,2.68433523184504,2.41688838110456,2.15364401956565,2.2304044707631,1.97487636854358,1.79365305020912,1.67365757323183,1.3590194310767,1.58583312740091,1.77147921246685,1.88808747170434,1.56590779898508,1.6908552593647,1.5967509710395,1.23268251166834,0.84061289169626,0.601209768942068,0.489197912867445,0.443612662089671,0.432867384503582,0.427008100885099,0.355318133441573,0.299872907422786,0.289815908590958,0.260677488938157,0.213727264180602,0.232753959352265,0.267816868451078,0.274872377471014,0.2490082814667,0.214489161083989,0.200570684044009,0.214361523755361,0.228694396115765,0.236087085357887,0.24246134605392,0.254491409899349,0.258494917887312,0.243779733308891,0.209788391160448,0.182687108030879,0.154803005881433,0.134839780202015,0.11203722111366,0.0999657077892465,0.0871039650474304,0.0757730436381797,0.0684118807751235
97,1,2,3.3,6,"MTE2",0.0193557267086467,0.0422371064877575,0.0458349989467304,0.0393611619557633,0.0379076262858143,0.0380833036736524,0.0473122362231011,0.0467205338892954,0.0515618942575344,0.0784250843416896,0.0787038795940439,0.0707357582134138,0.0663090026712802,0.0610218489706941,0.0501179111949305,0.0524142693288077,0.0427983712364988,0.032192116534203,0.0378583146955315,0.0358126448837716,0.0314742933623032,0.0289677189785756,0.0273521561898225,0.0288489482454371,0.0249881253984987,0.0209877946533207,0.0198344876409109,0.0203181061487457,0.0214620090590702,0.0232927595662848,0.0245690463534988,0.0270425230015508,0.0279947060132686,0.0322697522873545,0.028473664447375,0.0269028638082017,0.0257884515424776,0.0264288839818682,0.0307312024658325,0.0302883109999321,0.0309361432925673,0.0329702404794349,0.0450459933875446,0.0479078714145901,0.0482420971602973,0.041579016391598,0.0466972996046125,0.0495672428283348,0.0517084132967327,0.0495567622311392,0.0455577423210642,0.0447569639237601,0.0414992840338128,0.0427382372923329,0.0434705741054844,0.0462207123083207,0.0429698678242027,0.0413097692373583,0.0329565688255874,0.0266251711085189,0.0269191281635818,0.0274612704797727,0.0266420586752388,0.0292218193263444,0.0271684405288505,0.0220878356410251,0.0197109881755959,0.0223535216315269,0.0189086795628813,0.0219150161975358,0.0184629344514098,0.0136175462197758,0.00966354819358035,0.00778179626698325,0.00602833942042688,0.00542905765858396,0.00499585645686724,0.0044639263891468,0.00399383279399811,0.0042277615109118,0.00374010215821047,0.00355545734385867,0.00339788161185964,0.00298099317383641,0.00269112311884946,0.00254253910701942,0.00253369749654415,0.00250366404226413,0.00250983181396761,0.0025902162852882,0.00259296456125964,0.00286339382563836,0.00308130780162327,0.00284755717108472,0.00254606203411291,0.00223549613516647,0.00225403152649029,0.00203254672545888,0.00192040496308692,0.00182185978038407,0.00186398209987881,0.00193645683196255,0.00211182293411352,0.00207965455584807,0.00196866677852451
98,1,2,4.1,6,"MTE2",0.0676601980581232,0.0672395109529656,0.0686341340978487,0.0690821498147842,0.0720174523141176,0.0707461766846384,0.0710263938831916,0.0712159309674248,0.0709465623486612,0.0841946212754288,0.0835968482298314,0.0780396564025947,0.0760199361626121,0.0768466501233776,0.0772106353615982,0.0757760604829072,0.0788619936258912,0.076653534642287,0.0725825819159074,0.0723114490247318,0.0724590542262627,0.0725490332516796,0.0743722230911727,0.0734529712757436,0.0726790340960074,0.0710899304091887,0.0734798495758293,0.0816738411764747,0.0870933793839625,0.0889929447290803,0.0910630074757476,0.0918598524340166,0.0977636598674823,0.107666183698568,0.119486423053263,0.123356515551792,0.114639344728571,0.10726826869585,0.132202773133811,0.145284352421547,0.152297120043354,0.150249525945061,0.163412748381664,0.162523900999763,0.1572145932772,0.164970289121606,0.170563557005802,0.178442355399838,0.195247675460959,0.201032981281924,0.189955578770423,0.168959477111665,0.185652994513095,0.193634300928319,0.201291533767478,0.213425705811527,0.259895769399891,0.33721287966974,0.284221619837868,0.220633063093209,0.209846569232927,0.194787601315549,0.161570775734805,0.153496404753756,0.137438261562277,0.122094602180512,0.109939872429629,0.107903457631602,0.0944837728910576,0.116646298322325,0.106221862948888,0.0733692469486508,0.0557448761420596,0.0463586656228237,0.0390234322134687,0.0395384289242305,0.0440967832967148,0.0438315736896181,0.0337781894340421,0.0251982003934642,0.0212184581378598,0.0188326522013943,0.0174367842087371,0.0173151299374086,0.0158765694264615,0.0167070663160724,0.0172973429029437,0.0174224159952993,0.0170078874883991,0.0172386227120879,0.0174638033529305,0.0171218140933697,0.0179471802377912,0.0187912905382885,0.0182781874555615,0.0168491057915872,0.0148013566625954,0.0131645148066738,0.0128883845499179,0.0127516245773055,0.0124394110677878,0.0120959118542177,0.0119386116685938,0.0118048265458258,0.011741246765971
99,1,2,3,7.2,"MTE2",0.00911604129664008,0.0112871274192003,0.0114996480608513,0.0109587746059348,0.0121763371919201,0.0123582008650527,0.0123287750207502,0.0116717175571457,0.0123723054464069,0.0135659235008801,0.0149097884777563,0.0144635545266399,0.014490042910495,0.0144625768270483,0.0145528664575907,0.0137232640738173,0.0140908114679467,0.0141412190482053,0.0143265283527482,0.0129911125062004,0.0115374986857018,0.013177349832869,0.0134459550486143,0.0129441077069591,0.0126275822143152,0.0114195803198936,0.0116093782311392,0.0132253620939244,0.0149577074883921,0.0173843449972978,0.018307043798268,0.0205531696706237,0.0216548006577272,0.0200612892920127,0.0203721806371314,0.0200032049262721,0.0195380655686714,0.0188570445740832,0.0192385547777908,0.0205155617553923,0.0224212608746774,0.022807716517858,0.0209965758621651,0.018861263175981,0.0183967410611714,0.0169251768978327,0.0189588193353599,0.0201859074975926,0.0218696578751904,0.0230424492673755,0.0231734397833129,0.0220962191803462,0.0235329928232929,0.0224616434229158,0.0213162169997684,0.0200118359169813,0.0215616424957933,0.0232255413076483,0.014482261264609,0.0149004879757931,0.0153661781231138,0.0138373492755247,0.0135031471986263,0.0131820861229439,0.0135715997098249,0.0107583026961165,0.00872681233433216,0.00790940943271665,0.00788649075857085,0.00790836627600787,0.00698279114169647,0.00567282831638174,0.00463751386066488,0.00316417733214076,0.00284358129871276,0.00298251490855896,0.00342178960240558,0.00341984205334507,0.00261539357448259,0.0021670839775412,0.00214272467027819,0.00228910892887931,0.00210214301909646,0.00167583467358196,0.00150045131167752,0.00148582754010416,0.00142343656104687,0.00141142758323869,0.00149624666295398,0.0014698628537277,0.00137755669395795,0.00146289134062031,0.00130983007359506,0.00123170773953731,0.00121836371512385,0.00104961778730334,0.000991720384281517,0.00098520602598178,0.000981228056945665,0.00108951579607098,0.00111554458708668,0.000967396665924635,0.00100468085278477,0.000954241101226866,0.000864226086952782
100,1,2,3.3,10,"MTE2",0.0213360849296547,0.0454441160962105,0.0456072793833402,0.0579306532265127,0.0536636926822215,0.0490968657979256,0.0475920242632955,0.0437280036413028,0.0468453721891444,0.0607364373696514,0.0610224219452653,0.0626868386323099,0.0591406538975004,0.0542215368124625,0.0458407190707802,0.0446315842957292,0.0387003760641933,0.0343648045367784,0.0312009843170199,0.0300801204047599,0.02754960529732,0.0292215758080398,0.0317598278880093,0.0264639228901727,0.0237199347360573,0.0230685624042046,0.0255055963859203,0.0273264109597106,0.0274170966827001,0.0353891450751806,0.035543556009533,0.0357562159224706,0.0367581629710593,0.0400683741002782,0.038830995234716,0.0416217988703352,0.0396623540535196,0.0425722720643771,0.0467425085923077,0.0438440409338783,0.0436565662905733,0.0453062442968496,0.0535642382414243,0.0561696470069392,0.0571360989909858,0.0510171780516223,0.0476373978046693,0.0493227621012072,0.0518000908274207,0.049072624292598,0.0479932556790638,0.0458706026753379,0.0404034132527453,0.0406396513192069,0.0411189735577383,0.04658252239293,0.0523754773248826,0.0516144634953143,0.043565976231433,0.0279296428547443,0.0278048677960858,0.0259950783419195,0.023221993178739,0.0241411881743004,0.0257263027557137,0.0238911884803068,0.0194309449042838,0.0221313333873736,0.0188241091830782,0.0210164313379082,0.0179524532497461,0.0137544761805453,0.0100704074395169,0.008632509744079,0.00732723650961871,0.00657995567931608,0.00629513476585219,0.00610134707748831,0.00516029641470127,0.00455087152550437,0.00457387354344809,0.00477509915076314,0.00442528557175689,0.00441460524843771,0.00437538012888284,0.00414266378419155,0.00401419760793527,0.00395831284746601,0.00393451537196691,0.00393375224280149,0.00387802170108407,0.00386829904289522,0.00386529277803547,0.00388073535493151,0.00388862772018789,0.00388542597944,0.00383199932800846,0.0038361017846495,0.00387332844718248,0.00386791886127339,0.00382030538979817,0.0038124017127195,0.00381340129600574,0.00381404719913752,0.00381081098677068
101,1,2,3.3,10,"MTE2",0.0176990375514636,0.0181241665162858,0.0184626339491839,0.0198661589257714,0.0188789054265212,0.019196113271364,0.019597742044045,0.0201824483579384,0.0204225033944262,0.0232493603860477,0.0260385318880742,0.0262072294225369,0.0245844440123021,0.0239801195203593,0.0210396322685228,0.0211822377241594,0.0216277212011947,0.0221008363821697,0.0217406829106368,0.0201929627135419,0.019869024975294,0.0197226577912434,0.0195618420927898,0.0188395778123121,0.0190200971890577,0.0201353011881804,0.0206729803652692,0.0218880119999577,0.0226736416747781,0.024049194972385,0.024509577203998,0.0276575371272632,0.0299030040034111,0.031448971213025,0.0348714665481821,0.0362252799684397,0.0354813583289115,0.0379935304809532,0.043292238883635,0.0535526853177385,0.0502907843352224,0.0443518647731248,0.0393385594167644,0.0412103122444265,0.0426137626234364,0.0458717799191538,0.0556919002338434,0.0632878785948867,0.0747687409749181,0.0775090183414652,0.0587562307859494,0.0516329470896235,0.0545935457323285,0.0538965879564437,0.051598715437132,0.0514493661892318,0.0525257481877625,0.0586159123523899,0.0450890630184293,0.0322898950456061,0.0303524009464084,0.029925582118793,0.0303245588473287,0.0298538598666307,0.0320760657343951,0.0325680327650798,0.0267814365138148,0.0207697193122109,0.0178753478507695,0.0182381445889836,0.0179956141219648,0.0161151522050878,0.0123155209142039,0.00852535799687784,0.0070870981140176,0.00595428584699413,0.00545762589086919,0.00540696865047312,0.00482767043381575,0.00371899541821725,0.0036209002619964,0.00353389030058945,0.00313619939072051,0.00297395361231204,0.00300400361131381,0.00303135823138689,0.00304337564186562,0.00305586699674117,0.00307764377405409,0.00308994554433231,0.00310399503344315,0.00311720876606468,0.00312692265540485,0.00313399083334648,0.00314063754936788,0.0031549436680814,0.00315999364168231,0.00315890169863276,0.00315397693904917,0.00314934367531431,0.00314377617331029,0.00313435508135328,0.00312267427350507,0.00311232838023565,0.0031034512796759
